Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.69
101,0.68
102,0.69
103,0.7
104,0.7
105,0.7
106,0.71
107,0.71
108,0.71
109,0.68
110,0.68
111,0.65
112,0.63
113,0.63
114,0.63
115,0.64
116,0.64
117,0.65
118,0.65
119,0.69
120,0.69
121,0.66
122,0.66
123,0.64
124,0.67
125,0.67
126,0.67
127,0.68
128,0.69
129,0.66
130,0.66
131,0.67
132,0.67
133,0.67
134,0.65
135,0.66
136,0.66
137,0.66
138,0.65
139,0.65
140,0.65
141,0.66
142,0.66
143,0.66
144,0.67
145,0.67
146,0.69
147,0.69
148,0.67
149,0.67
150,0.66
151,0.65
152,0.66
153,0.66
154,0.66
155,0.65
156,0.65
157,0.64
158,0.65
159,0.63
160,0.65
161,0.65
162,0.64
163,0.65
164,0.62
165,0.62
166,0.61
167,0.6
168,0.6
169,0.6
170,0.6
171,0.6
172,0.6
173,0.61
174,0.61
175,0.61
176,0.62
177,0.62
178,0.62
179,0.62
180,0.62
181,0.59
182,0.58
183,0.57
184,0.57
185,0.55
186,0.5
187,0.5
188,0.5
189,0.5
190,0.5
191,0.51
192,0.51
193,0.5
194,0.5
195,0.5
196,0.52
197,0.51
198,0.5
199,0.51
200,0.51
201,0.51
202,0.51
203,0.5
204,0.5
205,0.5
206,0.49
207,0.49
208,0.49
209,0.49
210,0.51
211,0.51
212,0.53
213,0.6
214,0.61
215,0.6
216,0.61
217,0.6
218,0.61
