Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.47
101,0.47
102,0.47
103,0.47
104,0.47
105,0.47
106,0.46
107,0.46
108,0.45
109,0.43
110,0.42
111,0.42
112,0.42
113,0.42
114,0.42
115,0.42
116,0.42
117,0.44
118,0.45
119,0.45
120,0.45
121,0.47
122,0.44
123,0.44
124,0.44
125,0.45
126,0.44
127,0.44
128,0.43
129,0.42
130,0.43
131,0.42
132,0.42
133,0.44
134,0.44
135,0.45
136,0.45
137,0.45
138,0.43
139,0.43
140,0.48
141,0.48
142,0.46
143,0.46
144,0.47
145,0.47
146,0.47
147,0.48
148,0.48
149,0.46
150,0.45
151,0.45
152,0.45
153,0.45
154,0.46
155,0.46
156,0.48
157,0.48
158,0.48
159,0.49
160,0.49
161,0.48
162,0.51
163,0.52
164,0.48
165,0.5
166,0.5
167,0.52
168,0.53
169,0.53
170,0.53
171,0.52
172,0.52
173,0.52
174,0.55
175,0.56
176,0.56
177,0.56
178,0.56
179,0.56
180,0.57
181,0.57
182,0.58
183,0.59
184,0.6
185,0.62
186,0.61
187,0.6
188,0.6
189,0.6
190,0.6
191,0.6
192,0.6
193,0.6
194,0.6
195,0.61
196,0.62
197,0.62
198,0.63
199,0.63
200,0.63
201,0.63
202,0.62
203,0.63
204,0.67
205,0.67
206,0.67
207,0.67
208,0.67
209,0.67
210,0.68
211,0.68
212,0.72
213,0.72
214,0.73
215,0.75
216,0.75
217,0.75
218,0.77
