Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.39
101,0.4
102,0.42
103,0.42
104,0.42
105,0.42
106,0.41
107,0.39
108,0.39
109,0.39
110,0.39
111,0.39
112,0.41
113,0.41
114,0.42
115,0.42
116,0.44
117,0.45
118,0.47
119,0.5
120,0.5
121,0.51
122,0.51
123,0.52
124,0.52
125,0.51
126,0.51
127,0.51
128,0.51
129,0.51
130,0.52
131,0.52
132,0.5
133,0.49
134,0.5
135,0.53
136,0.54
137,0.56
138,0.56
139,0.56
140,0.55
141,0.56
142,0.57
143,0.57
144,0.57
145,0.56
146,0.56
147,0.56
148,0.56
149,0.58
150,0.58
151,0.58
152,0.58
153,0.57
154,0.56
155,0.56
156,0.55
157,0.56
158,0.54
159,0.54
160,0.57
161,0.53
162,0.53
163,0.53
164,0.53
165,0.51
166,0.53
167,0.53
168,0.54
169,0.54
170,0.53
171,0.53
172,0.53
173,0.53
174,0.52
175,0.51
176,0.51
177,0.51
178,0.51
179,0.51
180,0.51
181,0.5
182,0.5
183,0.52
184,0.52
185,0.52
186,0.52
187,0.52
188,0.52
189,0.52
190,0.53
191,0.53
192,0.52
193,0.54
194,0.54
195,0.55
196,0.56
197,0.56
198,0.56
199,0.55
200,0.56
201,0.55
202,0.53
203,0.52
204,0.52
205,0.52
206,0.53
207,0.53
208,0.53
209,0.53
210,0.53
211,0.52
212,0.5
213,0.5
214,0.52
215,0.52
216,0.5
217,0.49
218,0.47
